customer_id,name,account_type,balance,status
29044,Cust29044,Savings,81955.27,Active
29045,Cust29045,Current,177443.42,Inactive
29046,Cust29046,Savings,32402.44,Inactive
29047,Cust29047,Current,26637.74,Active
29048,Cust29048,Savings,107610.64,Inactive
29049,Cust29049,Current,99614.94,Active
29050,Cust29050,Savings,193223.68,Active
29051,Cust29051,Current,190850.59,Active
29052,Cust29052,Savings,100724.97,Active
29053,Cust29053,Current,40794.56,Inactive
29054,Cust29054,Savings,48105.06,Active
29055,Cust29055,Current,31432.56,Active
29056,Cust29056,Savings,101887.42,Active
29057,Cust29057,Current,137825.98,Inactive
29058,Cust29058,Savings,175808.69,Active
29059,Cust29059,Current,151722.56,Active
29060,Cust29060,Savings,4561.77,Active
29061,Cust29061,Current,41114.34,Active
29062,Cust29062,Savings,94394.17,Active
29063,Cust29063,Current,31529.73,Active
29064,Cust29064,Savings,142572.13,Active
29065,Cust29065,Current,75174.39,Active
29066,Cust29066,Savings,147802.04,Active
29067,Cust29067,Current,129687.11,Active
29068,Cust29068,Savings,77568.86,Active
29069,Cust29069,Current,199650.44,Inactive
29070,Cust29070,Savings,30252.47,Active
29071,Cust29071,Current,125130.56,Active
29072,Cust29072,Savings,42211.45,Inactive
29073,Cust29073,Current,86472.26,Active
29074,Cust29074,Savings,73077.14,Active
29075,Cust29075,Current,104845.84,Active
29076,Cust29076,Savings,17437.24,Active
29077,Cust29077,Current,190668.84,Active
29078,Cust29078,Savings,20058.42,Active
29079,Cust29079,Current,150143.86,Active
29080,Cust29080,Savings,177614.79,Active
29081,Cust29081,Current,128713.55,Inactive
29082,Cust29082,Savings,74048.67,Inactive
29083,Cust29083,Current,168669.31,Active
29084,Cust29084,Savings,166578.84,Active
29085,Cust29085,Current,191010.51,Active
29086,Cust29086,Savings,66559.29,Active
29087,Cust29087,Current,46418.33,Active
29088,Cust29088,Savings,115235.83,Active
29089,Cust29089,Current,5021.99,Active
29090,Cust29090,Savings,178489.29,Active
29091,Cust29091,Current,21167.78,Active
29092,Cust29092,Savings,96275.33,Inactive
29093,Cust29093,Current,191737.76,Active
29094,Cust29094,Savings,169955.92,Active
29095,Cust29095,Current,42475.6,Active
29096,Cust29096,Savings,123539.65,Active
29097,Cust29097,Current,157989.29,Active
29098,Cust29098,Savings,55051.0,Active
29099,Cust29099,Current,190035.33,Active
29100,Cust29100,Savings,166000.31,Inactive
29101,Cust29101,Current,110921.78,Active
29102,Cust29102,Savings,113641.19,Active
29103,Cust29103,Current,98732.07,Active
29104,Cust29104,Savings,147713.5,Active
29105,Cust29105,Current,129148.52,Active
29106,Cust29106,Savings,27562.54,Active
29107,Cust29107,Current,110431.66,Active
29108,Cust29108,Savings,119588.13,Active
29109,Cust29109,Current,44980.87,Inactive
29110,Cust29110,Savings,187230.42,Active
29111,Cust29111,Current,101881.53,Active
29112,Cust29112,Savings,5425.56,Active
29113,Cust29113,Current,89517.65,Active
29114,Cust29114,Savings,116403.52,Active
29115,Cust29115,Current,119904.46,Active
29116,Cust29116,Savings,183056.68,Active
29117,Cust29117,Current,78561.8,Inactive
29118,Cust29118,Savings,153568.25,Active
29119,Cust29119,Current,158880.74,Active
29120,Cust29120,Savings,129207.73,Active
29121,Cust29121,Current,57319.7,Active
29122,Cust29122,Savings,76361.16,Inactive
29123,Cust29123,Current,19489.11,Active
29124,Cust29124,Savings,60006.54,Active
29125,Cust29125,Current,9984.06,Active
29126,Cust29126,Savings,32925.09,Active
29127,Cust29127,Current,44102.0,Active
29128,Cust29128,Savings,121690.78,Active
29129,Cust29129,Current,33724.16,Active
29130,Cust29130,Savings,46542.77,Active
29131,Cust29131,Current,169394.99,Active
29132,Cust29132,Savings,90324.74,Active
29133,Cust29133,Current,17799.65,Active
29134,Cust29134,Savings,145374.8,Active
29135,Cust29135,Current,185657.1,Active
29136,Cust29136,Savings,198795.46,Active
29137,Cust29137,Current,171024.51,Active
29138,Cust29138,Savings,41683.64,Active
29139,Cust29139,Current,81839.05,Inactive
29140,Cust29140,Savings,183020.21,Active
29141,Cust29141,Current,153840.33,Active
29142,Cust29142,Savings,46898.58,Inactive
29143,Cust29143,Current,15443.02,Active
29144,Cust29144,Savings,113236.13,Active
29145,Cust29145,Current,132783.4,Active
29146,Cust29146,Savings,40888.96,Active
29147,Cust29147,Current,8069.47,Active
29148,Cust29148,Savings,123926.47,Active
29149,Cust29149,Current,86248.85,Active
29150,Cust29150,Savings,65657.09,Active
29151,Cust29151,Current,93234.22,Active
29152,Cust29152,Savings,73057.39,Active
29153,Cust29153,Current,191714.84,Active
29154,Cust29154,Savings,42384.26,Active
29155,Cust29155,Current,41579.67,Active
29156,Cust29156,Savings,135618.94,Active
29157,Cust29157,Current,89608.76,Active
29158,Cust29158,Savings,134755.34,Active
29159,Cust29159,Current,142049.76,Active
29160,Cust29160,Savings,132693.75,Active
29161,Cust29161,Current,192343.67,Active
29162,Cust29162,Savings,168972.46,Active
29163,Cust29163,Current,198588.93,Active
29164,Cust29164,Savings,175136.47,Active
29165,Cust29165,Current,158658.02,Active
29166,Cust29166,Savings,70591.83,Active
29167,Cust29167,Current,16855.39,Active
29168,Cust29168,Savings,135296.39,Active
29169,Cust29169,Current,70670.84,Active
29170,Cust29170,Savings,143409.06,Active
29171,Cust29171,Current,153128.76,Active
29172,Cust29172,Savings,52928.55,Active
29173,Cust29173,Current,124836.84,Active
29174,Cust29174,Savings,124650.48,Active
29175,Cust29175,Current,160190.36,Active
29176,Cust29176,Savings,194762.63,Active
29177,Cust29177,Current,194324.59,Active
29178,Cust29178,Savings,103994.2,Active
29179,Cust29179,Current,2958.27,Active
29180,Cust29180,Savings,72380.91,Inactive
29181,Cust29181,Current,171904.32,Active
29182,Cust29182,Savings,85316.68,Active
29183,Cust29183,Current,3620.2,Active
29184,Cust29184,Savings,150684.66,Active
29185,Cust29185,Current,73353.45,Active
29186,Cust29186,Savings,20562.88,Active
29187,Cust29187,Current,7666.5,Active
29188,Cust29188,Savings,105456.26,Active
29189,Cust29189,Current,66783.89,Active
29190,Cust29190,Savings,20275.21,Active
29191,Cust29191,Current,86945.58,Inactive
29192,Cust29192,Savings,178484.6,Active
29193,Cust29193,Current,95444.68,Active
29194,Cust29194,Savings,123326.85,Active
29195,Cust29195,Current,96275.87,Active
29196,Cust29196,Savings,16298.93,Active
29197,Cust29197,Current,100954.73,Active
29198,Cust29198,Savings,133083.87,Active
29199,Cust29199,Current,22211.29,Active
29200,Cust29200,Savings,103595.13,Active
29201,Cust29201,Current,48632.27,Inactive
29202,Cust29202,Savings,34798.76,Active
29203,Cust29203,Current,4033.15,Active
29204,Cust29204,Savings,85700.0,Active
29205,Cust29205,Current,156701.03,Active
29206,Cust29206,Savings,29785.66,Active
29207,Cust29207,Current,183255.79,Active
29208,Cust29208,Savings,179819.85,Active
29209,Cust29209,Current,66596.59,Active
29210,Cust29210,Savings,119552.85,Active
29211,Cust29211,Current,20433.22,Active
29212,Cust29212,Savings,90448.27,Active
29213,Cust29213,Current,96443.23,Active
29214,Cust29214,Savings,100493.4,Active
29215,Cust29215,Current,125823.26,Active
29216,Cust29216,Savings,143384.01,Active
29217,Cust29217,Current,20323.23,Active
29218,Cust29218,Savings,191870.6,Inactive
29219,Cust29219,Current,43012.55,Active
29220,Cust29220,Savings,151452.62,Inactive
29221,Cust29221,Current,81713.51,Active
29222,Cust29222,Savings,176088.33,Active
29223,Cust29223,Current,56766.69,Inactive
29224,Cust29224,Savings,74742.57,Active
29225,Cust29225,Current,39672.35,Inactive
29226,Cust29226,Savings,91752.17,Active
29227,Cust29227,Current,21646.25,Inactive
29228,Cust29228,Savings,52850.01,Active
29229,Cust29229,Current,63855.93,Active
29230,Cust29230,Savings,168382.37,Active
29231,Cust29231,Current,4590.81,Active
29232,Cust29232,Savings,93061.4,Active
29233,Cust29233,Current,177069.66,Active
29234,Cust29234,Savings,70209.64,Active
29235,Cust29235,Current,36813.76,Active
29236,Cust29236,Savings,127206.78,Active
29237,Cust29237,Current,71182.05,Inactive
29238,Cust29238,Savings,131748.44,Inactive
29239,Cust29239,Current,157505.7,Active
29240,Cust29240,Savings,185595.32,Active
29241,Cust29241,Current,150685.86,Active
29242,Cust29242,Savings,134331.86,Active
29243,Cust29243,Current,5896.99,Active
29244,Cust29244,Savings,163161.53,Active
29245,Cust29245,Current,155034.73,Active
29246,Cust29246,Savings,40553.96,Active
29247,Cust29247,Current,156679.38,Active
29248,Cust29248,Savings,70943.69,Active
29249,Cust29249,Current,72969.18,Active
29250,Cust29250,Savings,61914.15,Active
29251,Cust29251,Current,139676.71,Inactive
29252,Cust29252,Savings,160554.39,Active
29253,Cust29253,Current,161146.3,Active
29254,Cust29254,Savings,67065.68,Active
29255,Cust29255,Current,180792.01,Active
29256,Cust29256,Savings,172052.91,Active
29257,Cust29257,Current,72301.91,Active
29258,Cust29258,Savings,62733.83,Active
29259,Cust29259,Current,125751.79,Active
29260,Cust29260,Savings,141451.7,Active
29261,Cust29261,Current,170699.23,Active
29262,Cust29262,Savings,68502.04,Active
29263,Cust29263,Current,37297.76,Active
29264,Cust29264,Savings,62956.4,Active
29265,Cust29265,Current,91260.27,Inactive
29266,Cust29266,Savings,46439.94,Inactive
29267,Cust29267,Current,8122.16,Active
29268,Cust29268,Savings,164197.54,Active
29269,Cust29269,Current,114278.12,Active
29270,Cust29270,Savings,117916.87,Active
29271,Cust29271,Current,118358.28,Active
29272,Cust29272,Savings,168859.33,Active
29273,Cust29273,Current,15769.93,Active
29274,Cust29274,Savings,130499.74,Active
29275,Cust29275,Current,13197.9,Active
29276,Cust29276,Savings,84426.34,Active
29277,Cust29277,Current,136038.5,Active
29278,Cust29278,Savings,3443.64,Active
29279,Cust29279,Current,37227.3,Active
29280,Cust29280,Savings,44524.34,Active
29281,Cust29281,Current,163260.13,Active
29282,Cust29282,Savings,154608.4,Active
29283,Cust29283,Current,143674.69,Active
29284,Cust29284,Savings,145807.77,Active
29285,Cust29285,Current,199340.45,Active
29286,Cust29286,Savings,156433.1,Active
29287,Cust29287,Current,161585.95,Active
29288,Cust29288,Savings,79009.99,Active
29289,Cust29289,Current,145417.74,Active
29290,Cust29290,Savings,170394.89,Active
29291,Cust29291,Current,62245.06,Active
29292,Cust29292,Savings,47286.16,Active
29293,Cust29293,Current,40580.65,Active
29294,Cust29294,Savings,155483.23,Inactive
29295,Cust29295,Current,168865.74,Active
29296,Cust29296,Savings,4148.75,Active
29297,Cust29297,Current,121457.61,Active
29298,Cust29298,Savings,67518.55,Active
29299,Cust29299,Current,181704.44,Active
29300,Cust29300,Savings,144320.77,Active
29301,Cust29301,Current,192070.91,Active
29302,Cust29302,Savings,158.79,Active
29303,Cust29303,Current,27202.65,Inactive
29304,Cust29304,Savings,83644.46,Active
29305,Cust29305,Current,94466.25,Active
29306,Cust29306,Savings,26893.31,Active
29307,Cust29307,Current,85812.33,Active
29308,Cust29308,Savings,31382.46,Active
29309,Cust29309,Current,128502.21,Inactive
29310,Cust29310,Savings,1188.66,Active
29311,Cust29311,Current,137754.72,Active
29312,Cust29312,Savings,61181.12,Active
29313,Cust29313,Current,3504.98,Active
29314,Cust29314,Savings,40074.8,Active
29315,Cust29315,Current,127253.79,Active
29316,Cust29316,Savings,12477.45,Active
29317,Cust29317,Current,136619.51,Inactive
29318,Cust29318,Savings,26932.42,Active
29319,Cust29319,Current,194723.16,Active
29320,Cust29320,Savings,31020.71,Active
29321,Cust29321,Current,49695.76,Active
29322,Cust29322,Savings,99443.97,Active
29323,Cust29323,Current,164699.0,Active
29324,Cust29324,Savings,173956.51,Active
29325,Cust29325,Current,10947.87,Inactive
29326,Cust29326,Savings,170890.45,Active
29327,Cust29327,Current,142923.45,Active
29328,Cust29328,Savings,50654.44,Active
29329,Cust29329,Current,126085.32,Active
29330,Cust29330,Savings,114739.68,Active
29331,Cust29331,Current,126362.77,Active
29332,Cust29332,Savings,107167.11,Active
29333,Cust29333,Current,193794.16,Active
29334,Cust29334,Savings,94441.84,Active
29335,Cust29335,Current,19848.11,Active
29336,Cust29336,Savings,29755.38,Active
29337,Cust29337,Current,194795.37,Inactive
29338,Cust29338,Savings,169787.18,Active
29339,Cust29339,Current,15295.5,Active
29340,Cust29340,Savings,108392.29,Active
29341,Cust29341,Current,71409.47,Active
29342,Cust29342,Savings,112784.83,Active
29343,Cust29343,Current,42547.68,Active
29344,Cust29344,Savings,54501.85,Active
29345,Cust29345,Current,139677.36,Active
29346,Cust29346,Savings,136174.04,Active
29347,Cust29347,Current,180474.17,Active
29348,Cust29348,Savings,151342.67,Active
29349,Cust29349,Current,79402.65,Inactive
29350,Cust29350,Savings,140663.57,Active
29351,Cust29351,Current,46021.31,Inactive
29352,Cust29352,Savings,127515.14,Active
29353,Cust29353,Current,169834.57,Active
29354,Cust29354,Savings,110309.94,Active
29355,Cust29355,Current,197005.87,Active
29356,Cust29356,Savings,177547.98,Active
29357,Cust29357,Current,178520.32,Active
29358,Cust29358,Savings,21528.92,Active
29359,Cust29359,Current,137046.71,Active
29360,Cust29360,Savings,198604.38,Active
29361,Cust29361,Current,126195.65,Inactive
29362,Cust29362,Savings,185154.45,Active
29363,Cust29363,Current,59329.15,Active
29364,Cust29364,Savings,27154.39,Inactive
29365,Cust29365,Current,28627.47,Inactive
29366,Cust29366,Savings,143643.41,Active
29367,Cust29367,Current,123608.13,Active
29368,Cust29368,Savings,16730.82,Active
29369,Cust29369,Current,3763.44,Active
29370,Cust29370,Savings,32624.01,Active
29371,Cust29371,Current,178510.42,Active
29372,Cust29372,Savings,17700.86,Active
29373,Cust29373,Current,197120.11,Active
29374,Cust29374,Savings,26793.98,Active
29375,Cust29375,Current,34250.16,Active
29376,Cust29376,Savings,89950.32,Inactive
29377,Cust29377,Current,2415.62,Active
29378,Cust29378,Savings,145770.85,Active
29379,Cust29379,Current,150166.58,Active
29380,Cust29380,Savings,25886.05,Active
29381,Cust29381,Current,49094.03,Active
29382,Cust29382,Savings,185903.44,Active
29383,Cust29383,Current,161277.65,Active
29384,Cust29384,Savings,94217.71,Active
29385,Cust29385,Current,91253.47,Active
29386,Cust29386,Savings,93830.68,Active
29387,Cust29387,Current,134103.91,Active
29388,Cust29388,Savings,154188.67,Active
29389,Cust29389,Current,72762.39,Active
29390,Cust29390,Savings,40058.64,Active
29391,Cust29391,Current,191815.19,Active
29392,Cust29392,Savings,183049.82,Active
29393,Cust29393,Current,91307.2,Active
29394,Cust29394,Savings,16115.95,Active
29395,Cust29395,Current,159098.07,Active
29396,Cust29396,Savings,88649.47,Active
29397,Cust29397,Current,38153.36,Active
29398,Cust29398,Savings,167986.39,Active
29399,Cust29399,Current,143857.63,Inactive
29400,Cust29400,Savings,132360.36,Inactive
29401,Cust29401,Current,126157.88,Active
29402,Cust29402,Savings,167740.9,Active
29403,Cust29403,Current,126503.89,Active
29404,Cust29404,Savings,91754.42,Active
29405,Cust29405,Current,93472.53,Active
29406,Cust29406,Savings,29399.51,Active
29407,Cust29407,Current,199941.44,Active
29408,Cust29408,Savings,195801.26,Active
29409,Cust29409,Current,59476.77,Active
29410,Cust29410,Savings,21976.32,Active
29411,Cust29411,Current,199701.75,Active
29412,Cust29412,Savings,183961.14,Active
29413,Cust29413,Current,198416.09,Active
29414,Cust29414,Savings,88534.49,Active
29415,Cust29415,Current,19497.07,Active
29416,Cust29416,Savings,190912.98,Active
29417,Cust29417,Current,129383.58,Active
29418,Cust29418,Savings,171232.47,Active
29419,Cust29419,Current,191053.4,Active
29420,Cust29420,Savings,78814.94,Active
29421,Cust29421,Current,14427.14,Inactive
29422,Cust29422,Savings,29383.42,Active
29423,Cust29423,Current,177347.99,Inactive
29424,Cust29424,Savings,132004.78,Active
29425,Cust29425,Current,19094.83,Active
29426,Cust29426,Savings,41483.35,Active
29427,Cust29427,Current,184687.81,Active
29428,Cust29428,Savings,124201.36,Active
29429,Cust29429,Current,125393.03,Active
29430,Cust29430,Savings,137236.14,Inactive
29431,Cust29431,Current,145799.03,Active
29432,Cust29432,Savings,42236.4,Active
29433,Cust29433,Current,89064.09,Active
29434,Cust29434,Savings,11027.54,Active
29435,Cust29435,Current,79069.88,Active
29436,Cust29436,Savings,97809.23,Active
29437,Cust29437,Current,53889.25,Active
29438,Cust29438,Savings,21625.86,Active
29439,Cust29439,Current,20931.9,Active
29440,Cust29440,Savings,39749.16,Active
29441,Cust29441,Current,52009.71,Active
29442,Cust29442,Savings,169563.9,Active
29443,Cust29443,Current,162827.5,Active
29444,Cust29444,Savings,109189.67,Active
29445,Cust29445,Current,176470.93,Active
29446,Cust29446,Savings,165287.67,Active
29447,Cust29447,Current,96353.2,Active
29448,Cust29448,Savings,72170.54,Active
29449,Cust29449,Current,44707.62,Active
29450,Cust29450,Savings,42294.63,Active
29451,Cust29451,Current,168523.12,Active
29452,Cust29452,Savings,149565.4,Active
29453,Cust29453,Current,54789.83,Active
29454,Cust29454,Savings,110514.96,Active
29455,Cust29455,Current,169988.62,Active
29456,Cust29456,Savings,113343.83,Active
29457,Cust29457,Current,93723.7,Active
29458,Cust29458,Savings,131199.23,Active
29459,Cust29459,Current,185243.53,Active
29460,Cust29460,Savings,156224.26,Active
29461,Cust29461,Current,16281.63,Active
29462,Cust29462,Savings,41790.27,Active
29463,Cust29463,Current,75343.33,Active
29464,Cust29464,Savings,181319.52,Active
29465,Cust29465,Current,82424.98,Active
29466,Cust29466,Savings,57882.31,Active
29467,Cust29467,Current,169583.55,Active
29468,Cust29468,Savings,46488.59,Active
29469,Cust29469,Current,145693.35,Inactive
29470,Cust29470,Savings,199946.54,Active
29471,Cust29471,Current,3628.2,Active
29472,Cust29472,Savings,79405.74,Active
29473,Cust29473,Current,34242.76,Active
29474,Cust29474,Savings,93794.32,Active
29475,Cust29475,Current,46204.44,Active
29476,Cust29476,Savings,137791.64,Active
29477,Cust29477,Current,187142.01,Active
29478,Cust29478,Savings,129735.17,Active
29479,Cust29479,Current,115840.98,Active
29480,Cust29480,Savings,63200.79,Active
29481,Cust29481,Current,65070.75,Active
29482,Cust29482,Savings,70393.17,Active
29483,Cust29483,Current,67139.71,Active
29484,Cust29484,Savings,57956.21,Active
29485,Cust29485,Current,90213.71,Active
29486,Cust29486,Savings,174570.2,Active
29487,Cust29487,Current,160648.46,Active
29488,Cust29488,Savings,83535.74,Active
29489,Cust29489,Current,128368.76,Active
29490,Cust29490,Savings,67735.21,Active
29491,Cust29491,Current,176580.12,Active
29492,Cust29492,Savings,157521.42,Active
29493,Cust29493,Current,174425.56,Active
29494,Cust29494,Savings,30286.08,Active
29495,Cust29495,Current,77062.54,Active
29496,Cust29496,Savings,84337.79,Inactive
29497,Cust29497,Current,105729.45,Active
29498,Cust29498,Savings,80079.41,Inactive
29499,Cust29499,Current,126209.77,Active
29500,Cust29500,Savings,126442.1,Active
29501,Cust29501,Current,125951.55,Active
29502,Cust29502,Savings,154792.3,Active
29503,Cust29503,Current,178593.33,Active
29504,Cust29504,Savings,122317.81,Active
29505,Cust29505,Current,194971.15,Active
29506,Cust29506,Savings,131336.64,Active
29507,Cust29507,Current,6446.11,Active
29508,Cust29508,Savings,30514.57,Inactive
29509,Cust29509,Current,59360.81,Active
29510,Cust29510,Savings,19648.72,Active
29511,Cust29511,Current,5271.46,Active
29512,Cust29512,Savings,23232.58,Active
29513,Cust29513,Current,12669.93,Active
29514,Cust29514,Savings,79965.96,Active
29515,Cust29515,Current,81513.38,Active
29516,Cust29516,Savings,133050.05,Active
29517,Cust29517,Current,148151.4,Active
29518,Cust29518,Savings,35673.82,Active
29519,Cust29519,Current,23721.58,Active
29520,Cust29520,Savings,176342.3,Active
29521,Cust29521,Current,86529.48,Active
29522,Cust29522,Savings,196002.36,Active
29523,Cust29523,Current,87833.99,Active
29524,Cust29524,Savings,125653.97,Active
29525,Cust29525,Current,148305.25,Active
29526,Cust29526,Savings,197251.06,Active
29527,Cust29527,Current,30574.44,Active
29528,Cust29528,Savings,140679.68,Active
29529,Cust29529,Current,165488.84,Active
29530,Cust29530,Savings,5929.98,Active
29531,Cust29531,Current,56077.15,Active
29532,Cust29532,Savings,89087.21,Active
29533,Cust29533,Current,156677.52,Active
29534,Cust29534,Savings,43945.42,Active
29535,Cust29535,Current,160204.61,Active
29536,Cust29536,Savings,183301.48,Active
29537,Cust29537,Current,51421.08,Active
29538,Cust29538,Savings,190404.56,Active
29539,Cust29539,Current,129883.72,Active
29540,Cust29540,Savings,115523.98,Active
29541,Cust29541,Current,66525.63,Active
29542,Cust29542,Savings,171140.85,Active
29543,Cust29543,Current,183950.49,Active
29544,Cust29544,Savings,154968.93,Active
29545,Cust29545,Current,3585.95,Inactive
29546,Cust29546,Savings,48788.44,Active
29547,Cust29547,Current,197388.18,Active
29548,Cust29548,Savings,108064.0,Active
29549,Cust29549,Current,197124.67,Active
29550,Cust29550,Savings,18930.64,Active
29551,Cust29551,Current,46479.42,Active
29552,Cust29552,Savings,112453.41,Active
29553,Cust29553,Current,96910.97,Active
29554,Cust29554,Savings,99671.3,Active
29555,Cust29555,Current,34592.14,Active
29556,Cust29556,Savings,194127.27,Active
29557,Cust29557,Current,1686.62,Active
29558,Cust29558,Savings,89595.37,Active
29559,Cust29559,Current,114574.22,Active
29560,Cust29560,Savings,169650.86,Active
29561,Cust29561,Current,99645.9,Active
29562,Cust29562,Savings,30563.61,Active
29563,Cust29563,Current,18612.33,Active
29564,Cust29564,Savings,94837.67,Active
29565,Cust29565,Current,14470.25,Active
29566,Cust29566,Savings,79697.77,Active
29567,Cust29567,Current,89691.4,Active
29568,Cust29568,Savings,123190.97,Active
29569,Cust29569,Current,65892.02,Active
29570,Cust29570,Savings,38115.52,Active
29571,Cust29571,Current,132149.87,Active
29572,Cust29572,Savings,32066.41,Active
29573,Cust29573,Current,164121.04,Active
29574,Cust29574,Savings,114066.48,Active
29575,Cust29575,Current,101869.93,Inactive
29576,Cust29576,Savings,34790.09,Active
29577,Cust29577,Current,166383.57,Active
29578,Cust29578,Savings,61629.4,Inactive
29579,Cust29579,Current,170574.35,Active
29580,Cust29580,Savings,135373.82,Active
29581,Cust29581,Current,191108.27,Active
29582,Cust29582,Savings,170584.81,Inactive
29583,Cust29583,Current,27388.07,Active
29584,Cust29584,Savings,8040.77,Active
29585,Cust29585,Current,134411.63,Inactive
29586,Cust29586,Savings,126127.0,Inactive
29587,Cust29587,Current,131342.48,Active
29588,Cust29588,Savings,67089.74,Active
29589,Cust29589,Current,118863.37,Active
29590,Cust29590,Savings,144380.8,Active
29591,Cust29591,Current,15437.15,Active
29592,Cust29592,Savings,149978.01,Active
29593,Cust29593,Current,97977.65,Active
29594,Cust29594,Savings,109027.61,Active
29595,Cust29595,Current,57260.36,Active
29596,Cust29596,Savings,9588.26,Active
29597,Cust29597,Current,194464.88,Active
29598,Cust29598,Savings,120164.05,Active
29599,Cust29599,Current,198884.07,Active
29600,Cust29600,Savings,81044.44,Active
29601,Cust29601,Current,19329.92,Active
29602,Cust29602,Savings,158044.52,Active
29603,Cust29603,Current,176669.39,Active
29604,Cust29604,Savings,9444.98,Active
29605,Cust29605,Current,117478.05,Active
29606,Cust29606,Savings,90257.69,Active
29607,Cust29607,Current,151981.4,Active
29608,Cust29608,Savings,21991.11,Active
29609,Cust29609,Current,171163.1,Active
29610,Cust29610,Savings,170648.9,Active
29611,Cust29611,Current,65741.14,Active
29612,Cust29612,Savings,177843.13,Active
29613,Cust29613,Current,20972.49,Active
29614,Cust29614,Savings,176130.09,Active
29615,Cust29615,Current,27867.13,Active
29616,Cust29616,Savings,53044.78,Active
29617,Cust29617,Current,80752.81,Active
29618,Cust29618,Savings,100417.37,Active
29619,Cust29619,Current,195933.49,Active
29620,Cust29620,Savings,80873.83,Inactive
29621,Cust29621,Current,99249.91,Active
29622,Cust29622,Savings,177808.86,Inactive
29623,Cust29623,Current,59187.32,Active
29624,Cust29624,Savings,44356.56,Active
29625,Cust29625,Current,52522.62,Active
29626,Cust29626,Savings,106524.62,Active
29627,Cust29627,Current,54816.42,Active
29628,Cust29628,Savings,112468.14,Active
29629,Cust29629,Current,1818.55,Active
29630,Cust29630,Savings,117324.71,Active
29631,Cust29631,Current,135376.32,Active
29632,Cust29632,Savings,128688.17,Active
29633,Cust29633,Current,37059.51,Active
29634,Cust29634,Savings,195609.04,Active
29635,Cust29635,Current,32647.37,Active
29636,Cust29636,Savings,129000.02,Active
29637,Cust29637,Current,115188.36,Active
29638,Cust29638,Savings,103467.07,Active
29639,Cust29639,Current,56792.84,Active
29640,Cust29640,Savings,162216.88,Active
29641,Cust29641,Current,169302.66,Inactive
29642,Cust29642,Savings,139605.41,Active
29643,Cust29643,Current,139568.01,Active
29644,Cust29644,Savings,138824.53,Inactive
29645,Cust29645,Current,64857.29,Active
29646,Cust29646,Savings,61157.23,Active
29647,Cust29647,Current,194616.5,Active
29648,Cust29648,Savings,180999.73,Active
29649,Cust29649,Current,57127.64,Active
29650,Cust29650,Savings,88544.54,Active
29651,Cust29651,Current,146634.23,Active
29652,Cust29652,Savings,124603.61,Inactive
29653,Cust29653,Current,107183.79,Active
29654,Cust29654,Savings,24065.08,Active
29655,Cust29655,Current,152413.51,Active
29656,Cust29656,Savings,63072.57,Active
29657,Cust29657,Current,138145.69,Active
29658,Cust29658,Savings,114894.62,Active
29659,Cust29659,Current,56007.46,Active
29660,Cust29660,Savings,114641.41,Active
29661,Cust29661,Current,153616.98,Active
29662,Cust29662,Savings,154403.46,Active
29663,Cust29663,Current,150890.94,Active
29664,Cust29664,Savings,40969.47,Active
29665,Cust29665,Current,71104.21,Active
29666,Cust29666,Savings,116107.51,Active
29667,Cust29667,Current,17253.37,Active
29668,Cust29668,Savings,17077.09,Active
29669,Cust29669,Current,179143.23,Active
29670,Cust29670,Savings,153066.21,Active
29671,Cust29671,Current,164712.16,Active
29672,Cust29672,Savings,39023.08,Active
29673,Cust29673,Current,61007.19,Active
29674,Cust29674,Savings,117382.24,Active
29675,Cust29675,Current,101473.56,Active
29676,Cust29676,Savings,172052.0,Active
29677,Cust29677,Current,14524.66,Active
29678,Cust29678,Savings,39994.85,Active
29679,Cust29679,Current,12758.9,Active
29680,Cust29680,Savings,32532.31,Active
29681,Cust29681,Current,124115.68,Active
29682,Cust29682,Savings,11835.28,Active
29683,Cust29683,Current,129271.11,Active
29684,Cust29684,Savings,149216.09,Active
29685,Cust29685,Current,155017.63,Active
29686,Cust29686,Savings,140917.33,Active
29687,Cust29687,Current,154487.39,Inactive
29688,Cust29688,Savings,89739.9,Active
29689,Cust29689,Current,85203.1,Active
29690,Cust29690,Savings,34233.7,Active
29691,Cust29691,Current,70283.49,Active
29692,Cust29692,Savings,35279.37,Active
29693,Cust29693,Current,81246.68,Active
29694,Cust29694,Savings,27304.78,Active
29695,Cust29695,Current,114625.24,Active
29696,Cust29696,Savings,135624.52,Active
29697,Cust29697,Current,82545.74,Active
29698,Cust29698,Savings,9328.33,Active
29699,Cust29699,Current,18616.23,Active
29700,Cust29700,Savings,46926.02,Active
29701,Cust29701,Current,61783.15,Active
29702,Cust29702,Savings,27379.79,Active
29703,Cust29703,Current,142238.08,Active
29704,Cust29704,Savings,104109.89,Active
29705,Cust29705,Current,90091.27,Inactive
29706,Cust29706,Savings,117324.47,Inactive
29707,Cust29707,Current,134886.83,Active
29708,Cust29708,Savings,182179.26,Active
29709,Cust29709,Current,16309.3,Active
29710,Cust29710,Savings,5196.93,Active
29711,Cust29711,Current,185532.94,Active
29712,Cust29712,Savings,180993.06,Active
29713,Cust29713,Current,40191.01,Active
29714,Cust29714,Savings,170414.03,Active
29715,Cust29715,Current,33629.31,Active
29716,Cust29716,Savings,172616.69,Inactive
29717,Cust29717,Current,47904.04,Active
29718,Cust29718,Savings,59199.65,Active
